id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:rightsHolder,dwc:lifeStage,idigbio:associatedFamily,inhs:juv_females,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,dwc:verbatimLongitude,dwc:minimumDepthInMeters,dwc:verbatimLocality,inhs:juv_males,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,inhs:locationTrs,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,idigbio:createdBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,idigbio:recordIds,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,http://symbiota.org/terms/verbatimScientificName,dwc:disposition,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
eafeb94f-caea-4d4b-8cb0-b4cf1e8bc1de,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,12,,,,,,,,Aspidochirotida,,,,,,,,,,,,,,,,,,PM8,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,5ef46a5ee964e9b93a54c5cfe7b56db115c109d3,eafeb94f-caea-4d4b-8cb0-b4cf1e8bc1de,,,,Ludwig,281635FC-B4AD-4A46-9F89-442EA2A5BD39,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-5.2549,,,,,,,,,,,,,,,,,,,14652-Echinodermata,,,,145.7775,,11,,,,,,moebii,,,,,,,,,,Madang Province,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T14:53:42.163Z,,,,,,,,Holothuria moebii,,,,,,,,09/08/2014,,,,2012
064437a5-58ec-4f7f-9945-13ce1e065133,,,Saipan Island,,,,,,,,,,,,,,Northern Mariana Islands,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,13,,,,,,,"Starmer, J.",Aspidochirotida,,,,,,,,,,,,,,,,,,JAS-SAI-316,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,acdaa354b08fed6fe8186600b24b381325d67e96,064437a5-58ec-4f7f-9945-13ce1e065133,,,,Linnaeus,B7222EE0-19EA-4ACC-BD76-F56408A18DA9,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,4527-Echinodermata,,,,,,4,,,,,,,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T18:32:38.769Z,,,,,,,,,,,,,,,,09/08/2014,,,,2005
089b8483-2f7c-41c3-80c1-c66efe3fcd23,,,,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,16,,,,,,,Machel Malay & Jimmy Huang,Aspidochirotida,,,,,,,,,,,,,,,,,,MJKL-St-01,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,2f6146436fca51146ee9a5384fe017f62c83c26c,089b8483-2f7c-41c3-80c1-c66efe3fcd23,,,,Selenka,DB0EDE0C-3F9D-412B-BDF1-A8DB7450BC23,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,7886-Echinodermata,,,,,,12,,,,,,princeps,,,,,,,,,,Georgia,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T16:30:19.587Z,,,,,,,,Holothuria princeps,,,,,,,,09/08/2014,,,,2008
409d7e1e-bc62-4c39-beb6-006dc107f3da,,,,,,,,,,,,,,,,,Pitcairn Islands,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,"Starmer, J.",Aspidochirotida,,,,,,,,,,,,,,,,,,JAS-HEN-Beach,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,ff9e787a62b3142df8284d5f51f729249ea5032b,409d7e1e-bc62-4c39-beb6-006dc107f3da,,,,Selenka,5092D46D-2668-4E71-AC33-DB28759B19FC,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,3623-Echinodermata,,,,,,,,,,,,inhabilis,,,,,,,,,,Henderson Island,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T15:58:39.765Z,,,,,,,,Holothuria inhabilis,,,,,,,,09/08/2014,,,,
3493ad48-a2e0-4fc2-a838-9306dbb08442,,,,,,,,,,,,,,,,,Palau,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,7,,,,,,,"Paulay, G.",Aspidochirotida,,,,,,,,,,,,,,,,,,BPAL-101,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,570ae2078b4911cf47d9ae9867ded5e44d47dfef,3493ad48-a2e0-4fc2-a838-9306dbb08442,,,,Ludwig,18C8CD1B-4C85-432B-87C0-2008D719943E,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,7.19333333333333,,,,,,,,,,,,,,,,,,,1591-Echinodermata,,,,134.451833333333,,3,,,,,,olivacea,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T17:26:32.123Z,,,,,,,,Holothuria olivacea,,,,,,,,09/08/2014,,,,2003
42c96395-7c83-4df9-8630-07241edcdbe4,,,,,,,,,,,,,,,,,Oman,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,18,,,,,,,"V. Bonito, M. Claereboudt, G. Paulay",Aspidochirotida,,,,,,,,,,,,,,,,,,GP-Loc-801,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,142ac925d88f2d8a8f4033ffc460dcf5ad40bc1c,42c96395-7c83-4df9-8630-07241edcdbe4,,,,Ludwig,600A84BD-379D-4AC9-A7A4-8CC9E4EAD790,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,20.3987,,,,,,,,,,,,,,,,,,,4199-Echinodermata,,,,58.48965,,1,,,,,,insignis,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T16:17:54.163Z,,,,,,,,Holothuria insignis,,,,,,,,09/08/2014,,,,2005
fa21ff5f-71ee-44ca-abd1-dda4b78ff14e,,,Guam Island,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,,Aspidochirotida,,,,,,,,,,,,,,,,,,BGUAM-001-1,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,5f1dce7a93fa0a2ad7ada6fe1538eeff1c6be5db,fa21ff5f-71ee-44ca-abd1-dda4b78ff14e,,,,Semper,2EDF180C-A4DD-49D2-BD10-0FB46DB574FB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,13.5,,,,,,,,,,,,,,,,,,,161-Echinodermata,,,,144.8,,,,,,,,arenicola,,,,,,,,,,Mariana Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T17:21:14.675Z,,,,,,,,Holothuria arenicola,,,,,,,,09/08/2014,,,,
15409879-1f11-4cc4-b042-c5bc9d807215,,,,,,,,,,,,,,,,,Djibouti,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,2,,,,,,,Gustav Paulay,Aspidochirotida,,,,,,,,,,,,,,,,,,DJRS-021,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,f8707d267e76e5c2a132ad49d96766c4a4637310,15409879-1f11-4cc4-b042-c5bc9d807215,,,,Semper,1A52D6CB-63CC-4750-AF12-C0456AE00AD5,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,11.7183,,,,,,,,,,,,,,,,,,,12098-Echinodermata,,,,43.1561,,10,,,,,,flavomaculata,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T15:20:09.091Z,,,,,,,,Holothuria flavomaculata,,,,,,,,09/08/2014,,,,2012
93805414-3cb8-4a72-90d4-d7fa54cf9a8b,,,,,,,,,,,,,,,,,Lesser Antilles,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,15,,,,,,,"Lee Ann Galindo, Florence Rousseau, Guillaume Dirberg, Virginie Heros, Jose Utge",Aspidochirotida,,,,,,,,,,,,,,,,,,GM17-MNHN,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,28f6da9a5d81e99962046bdab3183eae08af43c4,93805414-3cb8-4a72-90d4-d7fa54cf9a8b,,,,Selenka,E9DA1B16-3785-4A94-AB48-A95E3CC33C00,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.471999999999998,,,,,,,,,,,,,,,,,,,12800-Echinodermata,,,,-61.514611,,5,,,,,,parvula,,,,,,,,,,Guadeloupe Island,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T17:15:06.891Z,,,,,,,,Holothuria parvula,,,,,,,,09/08/2014,,,,2012
e0f458dc-9847-4be1-ba7c-ed430dfd5086,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,16,,,,,,,"Benny Chen, Cia-Wei Lin, Joe, François Michonneau",Aspidochirotida,,,,,,,,,,,,,,,,,,PR47,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,110657257121e7e1803a4da8f45ae27cd527a210,e0f458dc-9847-4be1-ba7c-ed430dfd5086,,,,Lesson,E39A6EE1-8D06-4B93-AD1C-C35D0A9FC833,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-5.1875,,,,,,,,,,,,,,,,,,,14772-Echinodermata,,,,145.806671,,11,,,,,,edulis,,,,,,,,,,Madang Province,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T17:28:01.060Z,,,,,,,,Holothuria edulis,,,,,,,,09/08/2014,,,,2012
f68d98c7-4d73-40a2-bd5e-62db08ea5b35,,,Rangiroa Atoll,,,,,,,,,,,,,,French Polynesia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,29,,,,,,,"Paulay, G.",Aspidochirotida,,,,,,,,,,,,,,,,,,BRNG-032,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,68bbc8908af28a5df6a721da3be9171647e8ef57,f68d98c7-4d73-40a2-bd5e-62db08ea5b35,,,,Forskaal,0FFC2B3B-E259-4FF5-A49D-FC860C2BEECB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-14.9833333333333,,,,,,,,,,,,,,,,,,,318-Echinodermata,,,,-147.616666666667,,10,,,,,,impatiens,,,,,,,,,,Tuamotu Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T16:08:43.816Z,,,,,,,,Holothuria impatiens,,,,,,,,09/08/2014,,,,2001
442c08a0-d901-4109-ae75-56ad55a3e385,,,French Frigate Shoals,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,23,,,,,,,"Gustav Paulay, Sea McKeon, Andy Collins, John Starmer, Jim Maragos, Cory Pittman & Russell Moffitt",Aspidochirotida,,,,,,,,,,,,,,,,,,FFS-0168,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,6eca8f38eda559cd4a9ab2ac0e8a2832c03c9edf,442c08a0-d901-4109-ae75-56ad55a3e385,,,,Selenka,4E6392D9-4142-4082-A515-5FA5CA38DF83,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,23.7683,,,,,,,,,,,,,,,,,,,6232-Echinodermata,,,,-166.2602,,10,,,,,,rigida,,,,,,,,,,Hawaiian Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T15:15:43.519Z,,,,,,,,Holothuria rigida,,,,,,,,09/08/2014,,,,2006
7487bd55-507a-42db-9e0c-dfc0c5e80feb,,,,,,,,,,,,,,,,,France,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,20,,,,,,,Nathaniel Evans,Aspidochirotida,,,,,,,,,,,,,,,,,,NEST31,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,09b220e678f1000bad4a4fefe6b26c0d66e1eb71,7487bd55-507a-42db-9e0c-dfc0c5e80feb,,,,Lesson,1ADAEA38-BB4B-43C8-AFDE-3842C6579440,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-18.48788,,,,,,,,,,,,,,,,,,,15966-Echinodermata,,,,163.09553,,11,,,,,,hilla,,,,,,,,,,New Caledonia,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T17:18:14.559Z,,,,,,,,Holothuria hilla,,,,,,,,09/08/2014,,,,2013
265a8d78-0a24-4d51-8933-9c49ec69e5f6,,,Palmyra Atoll,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,19,,,,,,,Gustav Paulay,Aspidochirotida,,,,,,,,,,,,,,,,,,GP-Loc-850,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,7ad4e8d5ad00d05e2f0a3423ce67d23ae50d2cc6,265a8d78-0a24-4d51-8933-9c49ec69e5f6,,,,Lesson,22740AA8-76A0-4659-9406-D44C1D4D70DB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,5.8683,,,,,,,,,,,,,,,,,,,5810-Echinodermata,,,,-162.1083,,8,,,,,,edulis,,,,,,,,,,Line Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T15:00:49.917Z,,,,,,,,Holothuria edulis,,,,,,,,09/08/2014,,,,2005
3a9c7a1a-0cf9-4b8f-bb44-b21713425374,,,,,,,,,,,,,,,,,Lesser Antilles,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,17,,,,,,,"Laurent Pruvost, Olivier Gros, Florence Rousseau",Aspidochirotida,,,,,,,,,,,,,,,,,,GM21-MNHN,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,4477209694bc0bc3afe45f57b1269ab76c8c4b4c,3a9c7a1a-0cf9-4b8f-bb44-b21713425374,,,,Selenka,047DADE8-D5B6-40F8-99DE-686AB0049C1A,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.392778,,,,,,,,,,,,,,,,,,,13404-Echinodermata,,,,-61.522778,,5,,,,,,princeps,,,,,,,,,,Guadeloupe Island,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T15:02:49.252Z,,,,,,,,Holothuria princeps,,,,,,,,09/08/2014,,,,2012
6f341603-7a89-4126-ba99-41cda3d8e1ee,,,,"Mexico, Puerto Rufugio, Angel de la Guardia",,var. rickettsi,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,noncompliant,PhysicalObject,,,,,,,,,,Found dry on shelf in Feb. 2007 by GCB.,,,,,"Edward Flanders Ricketts, John Steinbeck",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:126418,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,a50a922e9ffefa4e08785000c4009cee2c88793c,6f341603-7a89-4126-ba99-41cda3d8e1ee,,,,Deichmann,MCZ:IZ:126418,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:126418,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (dry),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Selenkothuria) lubrica var. rickettsi,126418,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,lubrica,,,Animalia,,,,,,en,,1940-04-02,,,,IZ,,,,,,2108 - 2,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-05-04T09:27:41.045Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Selenkothuria) lubrica var. rickettsi,,collector number=2108 - 2,"April 2, 1940",,,,,2013-01-10 11:11:11.0,,,,
3b87e5c4-db1c-4f6a-b657-5db10928cc4a,,,,Mexico: Gulf of California S. end of Tiburon Island,,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Edward Flanders Ricketts, John Steinbeck",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:30901,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,c45fcbbb4a87139019c5b3fee298d1f97f21ee4d,3b87e5c4-db1c-4f6a-b657-5db10928cc4a,,,,"(Forskål, 1775)",MCZ:IZ:30901,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:30901,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,unknown (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) impatiens,30901,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,impatiens,,,Animalia,,,,,,en,,1940-04-03,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-05-28T20:47:00.077Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) impatiens,,,"April 3, 1940",,,,,2014-04-04 14:02:25.0,,,,
4eb24f01-b748-4873-97fd-bbc4a0062188,,,,Playa Hotel Cumanagoto [Venezuela],,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,Found dry in Feb. 2007  by GCB.,,,,,[no agent data],Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4121,,,,,,,,President and Fellows of Harvard College,,,.5,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,.5,,,,Echinodermata,,,,,,,,,0,,,3d0e08368b58ac17c567aff342311cfa5eca3f81,4eb24f01-b748-4873-97fd-bbc4a0062188,,,,"Selenka, 1867",MCZ:IZ:HOL-4121,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4121,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (dry),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria glaberrima,HOL-4121,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,glaberrima,,,Animalia,,,,,,en,,1969-07-23,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,"[no agent data], [no agent data]",,,not applicable,,,,2014-01-11T11:20:13.029Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria glaberrima,,,1969-07-23,,,,,2012-06-22 15:02:58.0,,,,
26400a45-9adc-4044-a827-bf909423a348,,,,"Mexico: Gulf of California, Santa Inez Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Zaca Expedition, Templeton Crocker",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1809,,,,2012-08-21 00:00:00.0,,,,President and Fellows of Harvard College,,,109.728,,Holotype,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,109.728,,,,Echinodermata,,,,,,,,,0,,,cb5659c683d86a5772909e7b42323a7f21027d26,26400a45-9adc-4044-a827-bf909423a348,,,,"Deichmann, 1937",MCZ:IZ:HOL-1809,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1809,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol); whole animal (70% ethanol) sample,,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Vaneyothuria) zacae,HOL-1809,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,zacae,,,Animalia,,,,,,en,,1936-04-17,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,"World Register of Marine Species, Elisabeth Deichmann",,,not applicable,,,,2014-01-12T03:27:17.460Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Vaneyothuria) zacae,,station number=147: D-2,"April 17, 1936",,,,,2013-06-18 15:17:42.0,,,,
29738208-9f68-4849-a390-dcd9967c228a,,,,"Ecuador: Galapagos, South Seymour Island",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,G. Allan Hancock,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1890,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,aa6be646a19c55456d2888694032373aa991ebfb,29738208-9f68-4849-a390-dcd9967c228a,,,,"(Forskål, 1775)",MCZ:IZ:HOL-1890,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1890,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) impatiens,HOL-1890,,"Pacific Ocean, Pacific, Southeast",1,,,,,,,,,impatiens,,,Animalia,,,,,,en,,1938-01-19,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-04-19T02:41:04.022Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) impatiens,,station number=789-38,"January 19, 1938",,,,,2014-04-11 12:02:26.0,,,,
03fb0c4a-841e-4c4f-b367-973734881c74,,,,"United States, Florida, Miami, Margate Fish Shoal (near Elliot Key)",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,Lowell P. Thomas,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4058,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,8739318b81cdacf471666ee7ea3c1ef49a0d500b,03fb0c4a-841e-4c4f-b367-973734881c74,,,,"Ludwig, 1875",MCZ:IZ:HOL-4058,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4058,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) mexicana,HOL-4058,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,mexicana,,,Animalia,,,,,,en,,1959-07-01,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-05-28T20:14:03.366Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) mexicana,,,"April 7, 1961",,,,,2014-05-16 10:02:26.0,,,,
