"","dwc.taxonRemarks","idigbio.associateDeterminedBy","dwc.recordedBy","inhs.total_females","dwc.locationRemarks","dwc.startDayOfYear","idigbio.subgenus","dwc.footprintWKT","dwc.verbatimCoordinateSystem","dwc.day","inhs.locationTrs","dcterms.reference","dwc.waterBody","idigbio.recordIds","dwc.nomenclaturalCode","dwc.collectionID","dwc.county","dwc.georeferenceSources","dwc.georeferenceRemarks","dwc.family","dwc.dateIdentified","dwc.phylum","symbiota.verbatimScientificName","dwc.minimumElevationInMeters","row.number","dwc.coordinatePrecision","dwc.coordinateUncertaintyInMeters","idigbio.dateModified","dwc.associatedOccurrences","inhs.instars_Male","dwc.habitat","dwc.earliestEraOrLowestErathem","dwc.maximumDepthInMeters","dwc.infraspecificEpithet","dwc.lithostratigraphicTerms","dwc.georeferencedBy","idigbio.createdBy","idigbio.associatedRelationship","dwc.eventRemarks","idigbio.hostFamily","dwc.group","dwc.earliestEpochOrLowestSeries","dwc.identificationRemarks","dwc.relatedResourceID","dwc.fieldNotes","idigbio.associateCondition","dwc.order","idigbio.preparationCount","inhs.juv_undetermined","dwc.accessRights","dwc.institutionCode","dwc.dataGeneralizations","idigbio.preservative","dwc.scientificNameID","idigbio.associateAuthor","idigbio.recordId","dwc.originalNameUsage","dwc.verbatimElevation","idigbio.substrate","dwc.verbatimTaxonRank","dwc.lifeStage","dwc.earliestAgeOrLowestStage","dwc.bed","symbiotaverbatimScientificName","dwc.continent","dwc.taxonID","dwc.georeferenceVerificationStatus","dwc.identificationQualifier","inhs.vouchered","inhs.instars_Female","inhs.juv_males","dwc.taxonRank","dwc.month","idigbio.recordID","dwc.member","idigbio.etag","dwc.latestPeriodOrHighestSystem","dcterms.rights","dwc.samplingProtocol","dwc.geodeticDatum","dwc.samplingEffort","dwc.VerbatimEventDate","dwc.earliestPeriodOrLowestSystem","inhs.formII_females","dwc.dynamicProperties","dwc.datasetID","idigbio.barcodeValue","dwc.verbatimCoordinates","dwc.associatedReferences","dwc.georeferencedDate","dcterms.type","dwc.rights","dwc.country","dwc.disposition","dwc.endDayOfYear","dwc.fieldNumber","dwc.identificationID","idigbio.associateIdentifier","dwc.genus","dwc.eventTime","inhs.formI_males","dcterms.accessRights","dcterms.modified","dwc.nomenclaturalStatus","dwc.associatedSequences","fcc.superfamily","inhs.dead","dwc.collectionCode","dwc.preparation","dwc.occurrenceRemarks","dwc.subgenus","dwc.verbatimLongitude","dwc.occurrenceStatus","dwc.stateProvince","dwc.sex","dwc.verbatimEventDate","dwc.identificationVerificationStatus","dwc.reproductiveCondition","inhs.location_Stream","dwc.rightsHolder","idigbio.associateRelationship","dwc.higherClassification","idigbio.associateNotes","dwc.individualCount","idigbio.version","inhs.relic","dwc.datasetName","dwc.decimalLatitude","dwc.lowestBiostratigraphicZone","id","inhs.formII_males","dwc.latestAgeOrHighestStage","dcterms.references","dwc.countryCode","idigbio.determinationHistory","dwc.namePublishedIn","dwc.catalogNumber","dwc.nameAccordingTo","fcc.datePicked","dwc.formation","dwc.ownerInstitutionCode","idigbio.subfamily","dwc.identificationReferences","http...symbiota.org.terms.verbatimScientificName","inhs.live","dwc.institutionID","dwc.associatedTaxa","dwc.verbatimLatitude","dwc.year","dwc.establishmentMeans","dcterms.source","idigbio.uuid","dwc.latestEraOrHighestErathem","inhs.superfamily","dwc.verbatimSRS","dwc.georeferenceProtocol","dwc.namePublishedInID","dwc.scientificNameAuthorship","dwc.municipality","dwc.locationID","dwc.specificEpithet","dwc.eventID","fcc.subfamily","inhs.juv_females","dwc.class","dwc.vernacularName","dwc.verbatimDepth","inhs.location_Basin","inhs.total_Males","dwc.maximumElevationInMeters","dwc.occurrenceID","dwc.locality","dwc.preparations","dwc.individualID","dwc.identifiedBy","dwc.associatedMedia","dwc.behavior","dwc.previousIdentifications","idigbio.associatedFamily","dwc.eventDate","dwc.minimumDepthInMeters","dwc.recordNumber","dwc.locationAccordingTo","dcterms.language","dwc.otherCatalogNumbers","dwc.latestEpochOrHighestSeries","dwc.basisOfRecord","idigbio.tribe","dcterms.bibliographicCitation","dwc.scientificName","dwc.decimalLongitude","dwc.informationWithheld","dwc.kingdom","idigbio.associateCommonName","fcc.pickedBy","dwc.verbatimLocality","inhs.location_RiverMile","dwc.islandGroup","dwc.higherGeography","dcterms.rightsHolder","idigbio.endangeredStatus","dwc.island","dwc.typeStatus"
"2660",NA,NA,"C. Piotrowski and R. Van Syoc",NA,"sand, stony coral",262,NA,NA,"",19,NA,NA,"",NA,"",NA,"","","","Holothuriidae","2006-09-19 00:00:00.0","ECHINODERMATA",NA,NA,NA,NA,NA,"2014-03-20T20:30:30.379Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"CAS Palmyra Expedition 2006",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"CAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"ee083698ee0de2e3441dad4e1a7739d4d547b371",NA,NA,"SCUBA","",NA,NA,NA,NA,"",NA,NA,"5° 52.291' N, 162° 6.409' W","",NA,"PhysicalObject",NA,"","",NA,"CP-38",NA,NA,"Holothuria",NA,NA,NA,"",NA,NA,NA,NA,"IZ",NA,NA,NA,"162°6.409'W",NA,"","","19 Sep 2006","",NA,NA,NA,NA,"Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae",NA,1,NA,NA,NA,5.8715167,NA,"b4af6642-d832-4a8f-a57c-ae01ac63ea02",NA,NA,"",NA,NA,NA,"174577.0",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"5°52.291'N",2006,NA,NA,"b4af6642-d832-4a8f-a57c-ae01ac63ea02",NA,NA,NA,"",NA,"Lesson, 1830",NA,"","edulis",NA,NA,NA,"",NA,"",NA,NA,NA,"urn:catalog:CAS:IZ:174577","kayak buoy off Sand Island at night","75% EtOH",NA,"C. Piotrowski","",NA,NA,NA,"2006-09-19 00:00:00.0",NA,"",NA,"en","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",-162.1068167,NA,"Animalia",NA,NA,NA,NA,NA,"PACIFIC OCEAN: Line Islands: Palmyra Atoll: Penguin Spit","",NA,NA,""
"2750",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:19:56.530Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"2a82628952191e72dd2ba71f851d7bc38e82a336",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.32577,NA,"300a6280-4e12-4f31-bd74-9ea6f7e69d95",NA,NA,"",NA,NA,NA,"10932-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"300a6280-4e12-4f31-bd74-9ea6f7e69d95",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-16","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"114E7418-EC19-490B-9639-9D08AF5B656E","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744874,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2758",NA,NA,"Jenna Moore",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T17:39:01.282Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"ebbd7b7c92733ffc0cd1aec83014a4ec9862b05c",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Maldives","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3.10294,NA,"2b99668e-4424-4f76-aaed-aedbaca6c8d0",NA,NA,"",NA,NA,NA,"16091-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2014,NA,NA,"2b99668e-4424-4f76-aaed-aedbaca6c8d0",NA,NA,NA,"",NA,"Lesson",NA,"MG-24","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"D6BCA5B9-920A-4FB6-A752-F4A47CDBC30C","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",72.96756,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2765",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:17:55.781Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"64d0b61f8bfd628668937a0855e106dce578be61",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.32577,NA,"a3557203-da04-4afd-8229-de723da1c4ce",NA,NA,"",NA,NA,NA,"10938-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"a3557203-da04-4afd-8229-de723da1c4ce",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-16","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"51C3D3CC-D1BE-4E23-9E1A-D87B21D1A22C","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744874,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2796",NA,NA,"Sun Kim, Alex Kerr, François Michonneau",NA,"",NA,NA,NA,"",25,NA,NA,"",NA,"",NA,"Kosrae Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T09:36:23.816Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"818450816d7d936424d30f676c983c33a7ed0936",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Federated States of Micronesia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Caroline Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.34349,NA,"2c663d25-799e-46fb-add1-224663e65713",NA,NA,"",NA,NA,NA,"6940-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2008,NA,NA,"2c663d25-799e-46fb-add1-224663e65713",NA,NA,NA,"",NA,"Lesson",NA,"KOSR-03","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"2198C21E-D977-4CE8-869F-125E24501ACD","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",162.94647,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2806",NA,NA,"Yoshihisa Fujita, Daisuke Uyeno",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T09:07:47.147Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"88ccf9217961d8dfc295b1c4bf90e1a3208a7004",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"000a8fe8-b13f-493b-9d11-2c5cc48512c1",NA,NA,"",NA,NA,NA,"10976-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"000a8fe8-b13f-493b-9d11-2c5cc48512c1",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-20","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"2F76EA4E-8CAE-4864-8869-FC181CB9CA59","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2826",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T10:55:38.784Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"c44ec35a2aa12544cc8d87fd7ad7fb7226272252",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"3fbca883-5742-4255-8c78-23ef73aac020",NA,NA,"",NA,NA,NA,"10922-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"3fbca883-5742-4255-8c78-23ef73aac020",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-17","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"296C67C5-0358-4BD3-ABC6-11A80954711A","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2854",NA,NA,"Yoshihisa Fujita, Daisuke Uyeno",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T10:36:58.181Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"27c3eb1bcf3b1a6a9c5da4be56d138702640cb9c",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"4d41f319-b81a-44bf-8ace-731ead117996",NA,NA,"",NA,NA,NA,"10978-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"4d41f319-b81a-44bf-8ace-731ead117996",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-20","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"1B5D2FCF-3542-4C5A-9C1D-75E2EBD2603D","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2869",NA,NA,"Sun Kim, Alex Kerr, François Michonneau",NA,"",NA,NA,NA,"",25,NA,NA,"",NA,"",NA,"Kosrae Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:49:02.080Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"8599f69ea5da8500bafb28e98105273e1121c3b2",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Federated States of Micronesia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Caroline Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.34349,NA,"932e1069-646c-45b7-900f-033977c8ede8",NA,NA,"",NA,NA,NA,"6942-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2008,NA,NA,"932e1069-646c-45b7-900f-033977c8ede8",NA,NA,NA,"",NA,"Lesson",NA,"KOSR-03","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"A99EC0D1-6658-48D4-8718-427B4259B325","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",162.94647,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2888",NA,NA,"Nat Evans, Francois Michonneau, Gustav Paulay, Tohru Naruse, Yuji Ise",NA,"",NA,NA,NA,"",20,NA,NA,"",NA,"",NA,"Okinawa Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:32:52.104Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"3cebb0865e9f25adbc1997b84ede17ab626e1d97",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Okinawa Prefecture","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.328821,NA,"b71adfc2-2c27-4454-bfc6-842716af03fa",NA,NA,"",NA,NA,NA,"10662-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2010,NA,NA,"b71adfc2-2c27-4454-bfc6-842716af03fa",NA,NA,NA,"",NA,"Lesson",NA,"GUOK10-St-080","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"DC405696-3D98-4BB1-94EC-06E319B4E09D","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744105,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2890",NA,NA,"François Michonneau",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:16:40.564Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"a67e8979365980da2492677002361602dc33891f",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Australia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Western Australia","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-22.75563,NA,"923ecad7-74ad-495b-a80a-b15b4fd65853",NA,NA,"",NA,NA,NA,"9528-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"923ecad7-74ad-495b-a80a-b15b4fd65853",NA,NA,NA,"",NA,"Lesson",NA,"NIN09-St-41","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"8453242D-7B25-4FE0-A9B0-42C26088AEA8","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",113.7105,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2898",NA,NA,"R. K. Kropp",NA,"",NA,NA,NA,"",26,NA,NA,"",NA,"",NA,"Kosrae Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:23:21.788Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"0823aa2de9653142b9b2172c71d1232566ac2772",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Micronesia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Kosrae Island","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"bf2dcdf8-09dc-4ea4-9933-24b17e413fa6",NA,NA,"",NA,NA,NA,"12652-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",1979,NA,NA,"bf2dcdf8-09dc-4ea4-9933-24b17e413fa6",NA,NA,NA,"",NA,"Lesson",NA,"Kropp-1979-05-26b","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"6ADA550B-59D0-4E0B-AE24-9F472FBF290C","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2904",NA,NA,"Hal Koike",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:42:01.592Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e46fa4f3ae574dcba52eef480eb7513e05911854",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Seychelles","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-4.5164831,NA,"65f602d6-3ca0-4d5f-aa00-afa1d3dd5b32",NA,NA,"",NA,NA,NA,"11331-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,NA,NA,"65f602d6-3ca0-4d5f-aa00-afa1d3dd5b32",NA,NA,NA,"",NA,"Lesson",NA,"Koike-mid Mahe","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"7E7AFF86-5259-4F1D-92EA-6754F083F4A0","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",55.77438,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2918",NA,NA,"J. Doty",NA,"",NA,NA,NA,"",9,NA,NA,"",NA,"",NA,"Maug Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T14:07:24.233Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"4b5ff3086dc6ac25490a1e49b19c6b7102697966",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Northern Mariana Islands","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Mariana Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"a56d6f91-89a5-48b3-933e-aebe82b5530a",NA,NA,"",NA,NA,NA,"12299-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",1975,NA,NA,"a56d6f91-89a5-48b3-933e-aebe82b5530a",NA,NA,NA,"",NA,"Lesson",NA,"UGI-Station-342","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"6F9E9AE9-7793-4B30-9C6E-1108FF32A509","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
